,FarmID_modis,NDVI_modis,date,FarmID_sentinel,NDVI_sentinel,pr_median
1146,test,0.4126009803471154,2018-03-01,,,
1147,test,0.598363775321662,2018-03-02,,,
1148,test,0.11380118978165539,2018-03-03,,,
1149,test,0.6637044523149804,2018-03-04,,,
1150,test,,2018-03-05,,,
1151,test,0.2759087046567801,2018-03-06,,,
1152,test,0.22129550317700863,2018-03-07,,,
1153,test,0.5080998461189792,2018-03-08,,,
1154,test,0.38700021451188793,2018-03-09,,,
1155,test,0.4487324263341184,2018-03-10,,,
1156,test,0.4170048099852021,2018-03-11,,,
1157,test,,2018-03-12,,,
1158,test,0.3742911578361207,2018-03-13,,,
1159,test,0.12082624482597615,2018-03-14,,,
1160,test,0.16052012884919356,2018-03-15,,,
1161,test,0.1214327927460201,2018-03-16,,,
1162,test,0.0995526300153644,2018-03-17,,,
1163,test,0.3275919887496015,2018-03-18,,,
1164,test,0.34976207818157656,2018-03-19,,,
1165,test,0.09547010694489153,2018-03-20,,,
1166,test,,2018-03-21,,,
1167,test,0.10192342520566734,2018-03-22,,,
1168,test,0.20614878021634275,2018-03-23,,,
1169,test,0.27383121032613034,2018-03-24,,,
1170,test,0.22777029386065017,2018-03-25,,,
1171,test,0.2057106212520664,2018-03-26,,,
1172,test,0.20760415529499776,2018-03-27,,,
1173,test,,2018-03-28,,,
1174,test,0.10528074612987322,2018-03-29,,,
1175,test,0.02667192436413464,2018-03-30,,,
1176,test,0.07003992275753414,2018-03-31,,,
1177,test,0.07714250178928794,2018-04-01,,,
1178,test,0.22284822686551795,2018-04-02,,,
1179,test,0.27145290788676807,2018-04-03,,,
1180,test,0.2144820202823673,2018-04-04,,,
1181,test,0.18276754538924905,2018-04-05,,,
1182,test,,2018-04-06,,,
1183,test,0.0813130267208398,2018-04-07,,,
1184,test,0.03519662799638823,2018-04-08,,,
1185,test,0.3747501497331783,2018-04-09,,,
1186,test,0.38534383814590795,2018-04-10,,,
1187,test,0.14053854793196896,2018-04-11,,,
1188,test,0.152548759402309,2018-04-12,,,
1189,test,,2018-04-13,,,
1190,test,0.18459243104943437,2018-04-14,,,
1191,test,0.35105138418276816,2018-04-15,,,
1192,test,0.21233111762196913,2018-04-16,,,
1193,test,0.21893441994551005,2018-04-17,,,
1194,test,0.2775797890935008,2018-04-18,,,
1195,test,0.13795006422310735,2018-04-19,,,
1196,test,0.3287067165971564,2018-04-20,,,
1197,test,0.10553096231116961,2018-04-21,,,
1198,test,,2018-04-22,,,
1199,test,0.638315455296925,2018-04-23,,,
1200,test,0.4545057345579593,2018-04-24,,,
1201,test,0.674612140453574,2018-04-25,,,
1202,test,0.5465875946821972,2018-04-26,,,
1203,test,0.43991164421932133,2018-04-27,,,
1204,test,0.4516788013431184,2018-04-28,,,
1205,test,,2018-04-29,,,
1206,test,0.3499484492708754,2018-04-30,,,
1207,test,0.7200935786436784,2018-05-01,,,
1208,test,0.5145660308263502,2018-05-02,,,
1209,test,0.724322721204287,2018-05-03,,,
1210,test,0.4393240376721606,2018-05-04,,,
1211,test,-0.024143413469999563,2018-05-05,,,
1212,test,0.5531770745954283,2018-05-06,,,
1213,test,0.7409206486335321,2018-05-07,,,
1214,test,,2018-05-08,,,
1215,test,0.1257428477197647,2018-05-09,,,
1216,test,0.562982341457344,2018-05-10,,,
1217,test,0.6278384995138708,2018-05-11,,,
1218,test,0.6840887990876606,2018-05-12,,,
1219,test,0.24037448816432938,2018-05-13,,,
1220,test,0.436461049206631,2018-05-14,,,
1221,test,,2018-05-15,,,
1222,test,0.43429508658873023,2018-05-16,,,
1223,test,0.44887730247914154,2018-05-17,,,
1224,test,0.403091945943811,2018-05-18,,,
1225,test,0.17083687715231927,2018-05-19,,,
1226,test,0.4659644880734528,2018-05-20,,,
1227,test,0.7185671178252204,2018-05-21,,,
1228,test,0.1052903001183113,2018-05-22,,,
1229,test,0.5392410351154816,2018-05-23,,,
1230,test,,2018-05-24,,,
1231,test,0.4259982830308013,2018-05-25,,,
1232,test,0.33229863783066405,2018-05-26,,,
1233,test,0.6602175658025465,2018-05-27,,,
1234,test,0.843994992319259,2018-05-28,,,
1235,test,0.2994317239051017,2018-05-29,,,
1236,test,0.453917425906334,2018-05-30,,,
1237,test,,2018-05-31,,,
1238,test,0.45297179048592257,2018-06-01,,,
1239,test,0.03263367838162078,2018-06-02,,,
1240,test,0.03671834447873611,2018-06-03,,,
1241,test,0.04916706727736516,2018-06-04,,,
1242,test,0.508414670514104,2018-06-05,,,
1243,test,0.40469312951450237,2018-06-06,,,
1244,test,0.5386592167084466,2018-06-07,,,
1245,test,0.17714787989243724,2018-06-08,,,
1246,test,,2018-06-09,,,
1247,test,0.22623599501162045,2018-06-10,,,
1248,test,0.07363892918124962,2018-06-11,,,
1249,test,0.10680943165303726,2018-06-12,,,
1250,test,0.10554416887135022,2018-06-13,,,
1251,test,0.12977348406084316,2018-06-14,,,
1252,test,0.5257773943861884,2018-06-15,,,
1253,test,,2018-06-16,,,
1254,test,0.08710394708340097,2018-06-17,,,
1255,test,-0.014869513964759239,2018-06-18,,,
1256,test,0.26157441129241843,2018-06-19,,,
1257,test,0.3163544460617493,2018-06-20,,,
1258,test,0.48068723047708245,2018-06-21,,,
1259,test,0.6992833466014172,2018-06-22,,,
1260,test,0.3743832217046767,2018-06-23,,,
1261,test,0.5848396408215806,2018-06-24,,,
1262,test,,2018-06-25,,,
1263,test,0.0983932432095938,2018-06-26,,,
1264,test,0.0839076970916129,2018-06-27,,,
1265,test,0.4666323738861554,2018-06-28,,,
1266,test,0.5447683678280835,2018-06-29,,,
1267,test,0.20090483022311967,2018-06-30,,,
1268,test,0.4642884185627967,2018-07-01,,,
1269,test,,2018-07-02,,,
1270,test,0.13990575245249853,2018-07-03,,,
1271,test,0.3559981295121851,2018-07-04,,,
1272,test,-0.003952127937352158,2018-07-05,,,
1273,test,0.20859575988502935,2018-07-06,,,
1274,test,0.062455499217371556,2018-07-07,,,
1275,test,0.41512852019498114,2018-07-08,,,
1276,test,0.2360177254146724,2018-07-09,,,
1277,test,0.15300958633285208,2018-07-10,,,
1278,test,,2018-07-11,,,
1279,test,0.059014506336921305,2018-07-12,,,
1280,test,0.055879396701154806,2018-07-13,,,
1281,test,0.008186403476246603,2018-07-14,,,
1282,test,0.015838342231940476,2018-07-15,,,
1283,test,0.07458270767789399,2018-07-16,,,
1284,test,0.018974832371816908,2018-07-17,,,
1285,test,,2018-07-18,,,
1286,test,0.01381755113252426,2018-07-19,,,
1287,test,0.13174805674290807,2018-07-20,,,
1288,test,0.07721191187497001,2018-07-21,,,
1289,test,0.16647250308907122,2018-07-22,,,
1290,test,0.12094378568127619,2018-07-23,,,
1291,test,0.19350589067549723,2018-07-24,,,
1292,test,0.03685737325743897,2018-07-25,,,
1293,test,0.10937814262375091,2018-07-26,,,
1294,test,,2018-07-27,,,
1295,test,0.20279088748057242,2018-07-28,,,
1296,test,0.09966139085388799,2018-07-29,,,
1297,test,-0.027538564125748,2018-07-30,,,
1298,test,0.32792070959979097,2018-07-31,,,
1299,test,0.46157597613235396,2018-08-01,,,
1300,test,0.17180763387123718,2018-08-02,,,
1301,test,,2018-08-03,,,
1302,test,0.3078654167208254,2018-08-04,,,
1303,test,0.3700801233113261,2018-08-05,,,
1304,test,0.26816538115364374,2018-08-06,,,
1305,test,0.1586733231490665,2018-08-07,,,
1306,test,0.24094661740508955,2018-08-08,,,
1307,test,0.07765155238118925,2018-08-09,,,
1308,test,0.006002692657631436,2018-08-10,,,
1309,test,0.057613959486849046,2018-08-11,,,
1310,test,,2018-08-12,,,
1311,test,0.06535073307572334,2018-08-13,,,
1312,test,0.037212120526697645,2018-08-14,,,
1313,test,0.03158427361133549,2018-08-15,,,
1314,test,0.39620223380656683,2018-08-16,,,
1315,test,0.29939330688711197,2018-08-17,,,
1316,test,0.04539142892332913,2018-08-18,,,
1317,test,,2018-08-19,,,
1318,test,0.06706935329019677,2018-08-20,,,
1319,test,0.10474554839775646,2018-08-21,,,
1320,test,0.10441368023703798,2018-08-22,,,
1321,test,0.12996260121062755,2018-08-23,,,
1322,test,0.14215705177781973,2018-08-24,,,
1323,test,0.1312472276208827,2018-08-25,,,
1324,test,0.04611486960519097,2018-08-26,,,
1325,test,0.03370099085851617,2018-08-27,,,
1326,test,,2018-08-28,,,
1327,test,0.5978408767830808,2018-08-29,,,
1328,test,0.5944481647226533,2018-08-30,,,
1329,test,0.6546809929201762,2018-08-31,,,
1330,test,0.256896871720394,2018-09-01,,,
1331,test,0.39805400600330054,2018-09-02,,,
1332,test,0.07153403257067224,2018-09-03,,,
1333,test,,2018-09-04,,,
1334,test,0.3462469239191599,2018-09-05,,,
1335,test,0.1801571741251557,2018-09-06,,,
1336,test,0.23432553731013767,2018-09-07,,,
1337,test,0.026356813930041488,2018-09-08,,,
1338,test,0.06822883988001426,2018-09-09,,,
1339,test,0.5958216221591172,2018-09-10,,,
1340,test,0.41412693706472564,2018-09-11,,,
1341,test,0.5294341208682158,2018-09-12,,,
1342,test,,2018-09-13,,,
1343,test,0.7576511124597067,2018-09-14,,,
1344,test,0.009242256274973578,2018-09-15,,,
1345,test,0.23968860105038056,2018-09-16,,,
1346,test,,2018-09-17,,,
1347,test,0.04044191264827675,2018-09-18,,,
1348,test,0.6976024709921358,2018-09-19,,,
1349,test,,2018-09-20,,,
1350,test,0.5386514449002516,2018-09-21,,,
1351,test,0.11967594993271519,2018-09-22,,,
1352,test,0.4178695004742709,2018-09-23,,,
1353,test,0.1967009159279859,2018-09-24,,,
1354,test,0.45208090021102254,2018-09-25,,,
1355,test,0.7610279450547993,2018-09-26,,,
1356,test,0.47962609794846883,2018-09-27,,,
1357,test,0.11026609397935519,2018-09-28,,,
1358,test,,2018-09-29,,,
1359,test,0.09136843358885649,2018-09-30,,,
1360,test,0.6668378491653323,2018-10-01,,,
1361,test,0.06219287393681404,2018-10-02,,,
1362,test,0.2219041040112255,2018-10-03,,,
1363,test,0.09274606363815008,2018-10-04,,,
1364,test,0.14919934006640148,2018-10-05,,,
1365,test,,2018-10-06,,,
1366,test,0.49015231787047114,2018-10-07,,,
1367,test,0.5819550361976494,2018-10-08,,,
1368,test,0.21867318009345005,2018-10-09,,,
1369,test,0.46815760977205806,2018-10-10,,,
1370,test,0.5465417870492658,2018-10-11,,,
1371,test,0.36384768554744573,2018-10-12,,,
1372,test,0.587874299440741,2018-10-13,,,
1373,test,0.4509882885862013,2018-10-14,,,
1374,test,,2018-10-15,,,
1375,test,0.559477993494896,2018-10-16,,,
1376,test,0.1521259979854873,2018-10-17,,,
1377,test,0.5287327267657068,2018-10-18,,,
1378,test,0.07660536938498236,2018-10-19,,,
1379,test,0.2524943288949359,2018-10-20,,,
1380,test,0.46508564735137053,2018-10-21,,,
1381,test,,2018-10-22,,,
1382,test,0.3734227728302084,2018-10-23,,,
1383,test,-0.011333394553898715,2018-10-24,,,
1384,test,0.2598530594507352,2018-10-25,,,
1385,test,0.17431946963565886,2018-10-26,,,
1386,test,0.457086018398531,2018-10-27,,,
1387,test,0.20524808777109171,2018-10-28,,,
1388,test,0.05314929456318755,2018-10-29,,,
1389,test,0.39423895384746216,2018-10-30,,,
1390,test,,2018-10-31,,,
1391,test,0.2694756793231746,2018-11-01,,,
1392,test,0.2028421804952256,2018-11-02,,,
1393,test,0.3085405932440779,2018-11-03,,,
1394,test,0.343501744889433,2018-11-04,,,
1395,test,0.12075736391112339,2018-11-05,,,
1396,test,0.15351673169928948,2018-11-06,,,
1397,test,,2018-11-07,,,
1398,test,0.2515067746245313,2018-11-08,,,
1399,test,0.1556919982845257,2018-11-09,,,
1400,test,0.22434180921572477,2018-11-10,,,
1401,test,0.1450046476704757,2018-11-11,,,
1402,test,0.16227898181230113,2018-11-12,,,
1403,test,0.05031666595974791,2018-11-13,,,
1404,test,0.06377135302662942,2018-11-14,,,
1405,test,0.09006859488177134,2018-11-15,,,
1406,test,,2018-11-16,,,
1407,test,0.07720256761293526,2018-11-17,,,
1408,test,0.09875295531171176,2018-11-18,,,
1409,test,0.012159684623636976,2018-11-19,,,
1410,test,0.11893982050233903,2018-11-20,,,
1411,test,0.11596641362177566,2018-11-21,,,
1412,test,0.03833467920646296,2018-11-22,,,
1413,test,,2018-11-23,,,
1414,test,0.11675133948586235,2018-11-24,,,
1415,test,0.02367222085508542,2018-11-25,,,
1416,test,0.023908747286282808,2018-11-26,,,
1417,test,0.09952192800277417,2018-11-27,,,
1418,test,0.014854186778705324,2018-11-28,,,
1419,test,0.1719228212038081,2018-11-29,,,
1420,test,0.32823110273518435,2018-11-30,,,
1421,test,0.23781419454058972,2018-12-01,,,
1422,test,,2018-12-02,,,
1423,test,0.13911184440566635,2018-12-03,,,
1424,test,0.23033597654961405,2018-12-04,,,
1425,test,0.39473134730885384,2018-12-05,,,
1426,test,0.34231934810328535,2018-12-06,,,
1427,test,0.22108914136556024,2018-12-07,,,
1428,test,0.3350731766703421,2018-12-08,,,
1429,test,,2018-12-09,,,
1430,test,0.08489361832943323,2018-12-10,,,
1431,test,-0.005534835321716235,2018-12-11,,,
1432,test,0.2645370799036892,2018-12-12,,,
1433,test,0.14811892588868972,2018-12-13,,,
1434,test,0.5964650137431045,2018-12-14,,,
1435,test,0.6184859679725034,2018-12-15,,,
1436,test,0.3802438740969803,2018-12-16,,,
1437,test,0.3323124515685706,2018-12-17,test,0.24291336042415682,
1438,test,,2018-12-18,,,
1439,test,0.14259404603442566,2018-12-19,,,
1440,test,0.697951417163918,2018-12-20,,,
1441,test,0.5908046905476091,2018-12-21,,,
1442,test,0.22261411611245552,2018-12-22,test,0.0339227700836332,
1443,test,0.7305555972219304,2018-12-23,,,
1444,test,0.5349018221659012,2018-12-24,,,
1445,test,,2018-12-25,,,
1446,test,0.04384812474532202,2018-12-26,,,
1447,test,0.013266758942332889,2018-12-27,,,
1448,test,0.4791450250945892,2018-12-28,,,
1449,test,0.8424397386227319,2018-12-29,,,
1450,test,0.12100162026864189,2018-12-30,,,
1451,test,0.8404400338905644,2018-12-31,,,
1452,test,0.25868658842255765,2019-01-01,test,0.3413070756705865,0.0
1453,test,0.039373730839234386,2019-01-02,,,1.8494574760552496e-05
1454,test,,2019-01-03,,,1.3378578842093702e-05
1455,test,0.013050753908323082,2019-01-04,,,3.51501080331218e-06
1456,test,0.8660888959924167,2019-01-05,,,8.174527465598658e-06
1457,test,0.8487773859412225,2019-01-06,test,0.8951064512962635,5.944378699496156e-06
1458,test,0.8661222570280878,2019-01-07,,,3.787358082263381e-06
1459,test,0.8484211586046566,2019-01-08,,,0.0
1460,test,0.8409026969918505,2019-01-09,,,0.0
1461,test,,2019-01-10,,,3.7611157495121006e-06
1462,test,0.5836388042805313,2019-01-11,test,0.6141978965219981,6.513741027447395e-06
1463,test,0.71027906920319,2019-01-12,,,8.909299822335015e-07
1464,test,0.6491918283389042,2019-01-13,,,6.2432482081931084e-06
1465,test,0.4736048091479473,2019-01-14,,,1.4859141629131043e-05
1466,test,0.8093448161955934,2019-01-15,,,1.1416237612138502e-05
1467,test,0.8353179739889048,2019-01-16,test,0.6144257245829893,4.4456655245994636e-07
1468,test,0.7152934359326271,2019-01-17,,,5.74925280716343e-08
1469,test,0.5078490731097938,2019-01-18,,,1.4526123095492949e-06
1470,test,,2019-01-19,,,1.5678781437600264e-06
1471,test,0.8326516848248202,2019-01-20,,,0.0
1472,test,0.7576753019171468,2019-01-21,test,0.8533454384965727,4.810696623280819e-07
1473,test,0.840696301862757,2019-01-22,,,6.391281885953504e-07
1474,test,0.3510120149114316,2019-01-23,,,0.0
1475,test,0.38177105583733767,2019-01-24,,,0.0
1476,test,0.8217269161593462,2019-01-25,,,3.44645940231203e-07
1477,test,,2019-01-26,test,0.27819313545992325,4.818382149096578e-05
1478,test,0.8082397442173399,2019-01-27,,,3.3052804155886406e-06
1479,test,0.37082085544683285,2019-01-28,,,1.322629486821825e-06
1480,test,0.8001224064939745,2019-01-29,,,8.238675036409404e-06
1481,test,0.8149989475547015,2019-01-30,,,1.0966514309984632e-06
1482,test,0.7732019975484343,2019-01-31,test,0.6578957630023683,0.0
1483,test,0.23084987240774185,2019-02-01,,,0.0
1484,test,0.09542758581376236,2019-02-02,,,0.0
1485,test,0.7654067053147001,2019-02-03,,,1.1086148106187466e-06
1486,test,,2019-02-04,,,5.9406531249806e-08
1487,test,0.3502587257872026,2019-02-05,test,0.4543002458413744,5.384932819652022e-07
1488,test,0.35688480709788023,2019-02-06,,,6.271748588915216e-06
1489,test,0.34952812306045056,2019-02-07,,,2.0403524558787467e-06
1490,test,0.45783366673609877,2019-02-08,,,9.591410616849316e-07
1491,test,0.7288253713523687,2019-02-09,,,5.784991596868849e-09
1492,test,0.5085482213244518,2019-02-10,test,0.4121233198701311,0.0
1493,test,,2019-02-11,,,0.0
1494,test,0.7216602984933927,2019-02-12,,,0.0
1495,test,0.6560761240093311,2019-02-13,,,0.0
1496,test,0.6810728736734522,2019-02-14,,,3.1742807493628795e-08
1497,test,0.668878788488967,2019-02-15,test,0.7102020189395896,6.753929937985959e-06
1498,test,0.4856655962061003,2019-02-16,,,9.134730134974234e-06
1499,test,0.1940964822616715,2019-02-17,,,0.0
1500,test,0.299279952705071,2019-02-18,,,5.1610282270075913e-08
1501,test,0.3828494543431025,2019-02-19,,,6.275806185840338e-07
1502,test,,2019-02-20,test,0.4110295605832899,9.513829354546033e-06
1503,test,0.5395971978222344,2019-02-21,,,6.1167638705228455e-06
1504,test,0.13311037897081363,2019-02-22,,,2.1465941244969144e-05
1505,test,0.2703952028975553,2019-02-23,,,9.313031114288606e-06
1506,test,0.5539050703719878,2019-02-24,,,9.59320277615916e-06
1507,test,0.3978561840580379,2019-02-25,test,0.5319418503453297,2.6166231847923882e-08
1508,test,0.2936666589162377,2019-02-26,,,9.471893918089336e-07
1509,test,,2019-02-27,,,1.9902636267943308e-06
1510,test,0.4287303646609776,2019-02-28,,,3.4706129099504324e-06
1511,test,0.1819155993760005,2019-03-01,,,6.226331947800645e-07
1512,test,0.44979066917323896,2019-03-02,test,0.04553594224269268,1.5634308283551943e-06
1513,test,0.36561902612378055,2019-03-03,,,2.5207133148796856e-05
1514,test,0.39587331506330253,2019-03-04,,,0.0
1515,test,0.3875478445470649,2019-03-05,,,0.0
1516,test,0.16172604062985393,2019-03-06,,,3.679331825878762e-07
1517,test,0.32414906879788147,2019-03-07,,,6.2430353864328936e-06
1518,test,,2019-03-08,,,2.128028791048564e-05
1519,test,0.2996050281826242,2019-03-09,,,2.2519418052979745e-05
1520,test,0.09892550971408794,2019-03-10,,,1.3173241768527078e-06
1521,test,0.18012435779360617,2019-03-11,,,6.084243977966253e-06
1522,test,0.08483848638094955,2019-03-12,test,-0.012072193548816805,1.0628902600728908e-05
1523,test,0.23752518826319208,2019-03-13,,,2.560043412813684e-06
1524,test,0.06915955579693593,2019-03-14,,,3.3630149118835102e-06
1525,test,,2019-03-15,,,1.4888330952089746e-05
1526,test,0.272922653724231,2019-03-16,,,8.618085121270269e-05
1527,test,0.023922655610028796,2019-03-17,test,-0.023220317626230946,8.076064113993198e-05
1528,test,0.18574626232485875,2019-03-18,,,8.310158591484651e-06
1529,test,0.0910058631869587,2019-03-19,,,5.767956423596844e-08
1530,test,0.0372632722899228,2019-03-20,,,2.216929487985908e-06
1531,test,0.19355738326739186,2019-03-21,,,1.5442616131622344e-05
1532,test,0.056751779341683024,2019-03-22,test,0.00895121451061596,6.809686055930797e-06
1533,test,0.2346941583981944,2019-03-23,,,1.048937065206701e-06
1534,test,,2019-03-24,,,3.8473395136406914e-08
1535,test,0.1097337257435434,2019-03-25,,,9.104683158511762e-07
1536,test,0.17875446151045535,2019-03-26,,,2.47927091550082e-05
1537,test,0.19988552391234915,2019-03-27,test,0.07174589359049281,2.2621963580604643e-05
1538,test,0.14273156452523508,2019-03-28,,,6.451318768085912e-06
1539,test,0.2948705433674076,2019-03-29,,,8.42508325149538e-06
1540,test,0.139753676763218,2019-03-30,,,0.0
1541,test,,2019-03-31,,,2.438307831198472e-07
1542,test,0.09571033557639866,2019-04-01,test,0.03991062844609414,8.004555525076285e-07
1543,test,0.2771878933584234,2019-04-02,,,2.884440277739486e-07
1544,test,0.10899605899430032,2019-04-03,,,1.880664422060363e-05
1545,test,0.3879833105410792,2019-04-04,,,4.122170503251255e-05
1546,test,0.221718265441903,2019-04-05,,,3.051837484235875e-05
1547,test,0.13242827112930355,2019-04-06,test,0.07212668940548891,1.976831663341727e-05
1548,test,0.05441576906143605,2019-04-07,,,2.4219994884333573e-05
1549,test,0.3011488898289601,2019-04-08,,,1.2980314750166144e-05
1550,test,,2019-04-09,,,1.7342474166071042e-05
1551,test,0.342763516985377,2019-04-10,,,7.691171049373224e-06
1552,test,0.38056359867492706,2019-04-11,test,0.3943585883993512,2.712080276978668e-05
1553,test,0.593091749634705,2019-04-12,,,6.263736395339947e-06
1554,test,0.5762472202630977,2019-04-13,,,2.7198723273613723e-06
1555,test,0.4696414733534566,2019-04-14,,,5.063734079158166e-06
1556,test,0.34049557526293533,2019-04-15,,,1.852888402709141e-07
1557,test,,2019-04-16,test,0.6328802297707491,3.7730237067989947e-07
1558,test,0.4353385246163891,2019-04-17,,,1.9438220988377e-06
1559,test,0.08303732406088046,2019-04-18,,,4.527998044068227e-06
1560,test,0.3771774829020087,2019-04-19,,,2.864664020307828e-05
1561,test,0.619511566169989,2019-04-20,,,2.4645276425872e-05
1562,test,0.8141718618672026,2019-04-21,test,0.7740949775354532,1.2719312508124858e-05
1563,test,0.6561580742462044,2019-04-22,,,2.7037563086196315e-06
1564,test,0.4325343551615156,2019-04-23,,,2.9752286536677275e-06
1565,test,0.37050336153428426,2019-04-24,,,3.4746599339996465e-06
1566,test,,2019-04-25,,,1.524535946373362e-05
1567,test,0.5269590966049802,2019-04-26,test,0.3288329469269433,1.417337898601545e-05
1568,test,0.1976820407180602,2019-04-27,,,6.853625563962851e-06
1569,test,0.2825630612249992,2019-04-28,,,3.352251587784849e-05
1570,test,0.6076901086868001,2019-04-29,,,5.946496094111353e-05
1571,test,0.8131082277326863,2019-04-30,,,5.6748511269688606e-05
1572,test,0.6217960798251251,2019-05-01,test,0.6448115088090983,4.717122283182107e-05
1573,test,,2019-05-02,,,7.88365796324797e-05
1574,test,0.6740128735418173,2019-05-03,,,2.678996315808035e-05
1575,test,0.8585229341709985,2019-05-04,,,3.848924461635761e-05
1576,test,-0.030689677102432186,2019-05-05,,,4.592116601997986e-05
1577,test,0.23173653053077042,2019-05-06,test,0.7667837559063101,3.762775668292306e-05
1578,test,0.11228169389328405,2019-05-07,,,6.22894149273634e-05
1579,test,0.6727794843119977,2019-05-08,,,8.050237374845892e-05
1580,test,0.010683947008034222,2019-05-09,,,5.24629358551465e-05
1581,test,0.14814613365651796,2019-05-10,,,2.4659655537107028e-05
1582,test,,2019-05-11,test,0.23596503068956975,2.2779544451623224e-05
1583,test,0.004955730844597101,2019-05-12,,,3.315491994726472e-06
1584,test,0.6065082117855661,2019-05-13,,,2.4630935513414443e-05
1585,test,0.7517685151353332,2019-05-14,,,9.86538580036722e-05
1586,test,0.7632938632718884,2019-05-15,,,4.924359018332325e-05
1587,test,0.3556722456680855,2019-05-16,test,0.398381127273038,8.204229743569158e-06
1588,test,0.16821484867798547,2019-05-17,,,3.6726464713865434e-06
1589,test,,2019-05-18,,,1.105930277844891e-05
1590,test,0.6970187135710362,2019-05-19,,,4.03310768888332e-05
1591,test,0.19062141281971104,2019-05-20,,,3.914239277946763e-05
1592,test,0.7888418124938383,2019-05-21,test,0.8560045131368746,0.000150202322402
1593,test,0.9439583760736368,2019-05-22,,,0.0001239826669916
1594,test,0.5660983102162114,2019-05-23,,,8.848840661812574e-05
1595,test,0.5906994912750744,2019-05-24,,,8.448877633782104e-05
1596,test,0.18439107796409646,2019-05-25,,,0.0001235404633916
1597,test,0.4730650484964926,2019-05-26,test,0.5435947528274971,0.0001147172733908
1598,test,,2019-05-27,,,0.0001090625301003
1599,test,0.6999612369592336,2019-05-28,,,0.0001205552471219
1600,test,0.7277235012082431,2019-05-29,,,0.0001245989406015
1601,test,0.6693095056313639,2019-05-30,,,0.0001035261084325
1602,test,0.7726687234847436,2019-05-31,test,0.8220972689033147,6.861614383524284e-05
1603,test,0.4013475957532732,2019-06-01,,,3.222119266865775e-05
1604,test,0.10509558957061192,2019-06-02,,,2.2301208446151577e-05
1605,test,,2019-06-03,,,1.5217894542729482e-05
1606,test,0.6530815622428837,2019-06-04,,,5.830490408698097e-05
1607,test,0.2620462500903732,2019-06-05,test,0.311861155521532,7.572962931590155e-05
1608,test,0.4188713726935403,2019-06-06,,,7.272813672898337e-05
1609,test,0.13620455014299604,2019-06-07,,,3.761691914405674e-05
1610,test,0.39787405218682764,2019-06-08,,,1.16970477392897e-05
1611,test,0.269992689855023,2019-06-09,,,5.958863766863942e-05
1612,test,0.06685304814650568,2019-06-10,test,0.3278434484311063,7.510407886002213e-05
1613,test,0.14713748129738916,2019-06-11,,,7.974653271958232e-05
1614,test,,2019-06-12,,,6.216041219886392e-05
1615,test,0.7349585812088812,2019-06-13,,,9.172701538773254e-05
1616,test,-0.016560625162357904,2019-06-14,,,0.0001196379671455
1617,test,-0.0047419335344483175,2019-06-15,test,-0.02422819551190441,0.0001053052983479
1618,test,0.19052347704811742,2019-06-16,,,0.0001958637003554
1619,test,-0.011194396189653217,2019-06-17,,,0.0001485077518736
1620,test,0.26464860629802045,2019-06-18,,,0.0001536470372229
1621,test,,2019-06-19,,,1.5595827790093608e-05
1622,test,0.6716323401949518,2019-06-20,test,0.6982925422517682,5.251978291198611e-05
1623,test,0.5213312837026526,2019-06-21,,,0.0001206050364999
1624,test,0.373599810421623,2019-06-22,,,0.0001154079363914
1625,test,0.5807408396310251,2019-06-23,,,8.078651444520801e-05
1626,test,0.18190017216468438,2019-06-24,,,2.080935155390761e-05
1627,test,0.2580488630643141,2019-06-25,test,0.09702253660053481,3.533960261847824e-05
1628,test,0.011706752245937715,2019-06-26,,,3.6676006857305765e-05
1629,test,0.23720236575396234,2019-06-27,,,9.38238954404369e-05
1630,test,,2019-06-28,,,0.0001232095673913
1631,test,0.028228994493919444,2019-06-29,,,2.760284587566275e-05
1632,test,0.1891514065437406,2019-06-30,test,0.02638539909122337,6.495493289548904e-05
1633,test,0.02343075442106806,2019-07-01,,,0.0002111994836013
1634,test,0.25373913767614675,2019-07-02,,,0.0001975760096684
1635,test,-0.009057838938254134,2019-07-03,,,0.0002302780922036
1636,test,-0.01524386396221949,2019-07-04,,,0.00030334587791
1637,test,,2019-07-05,test,0.3446498548628989,0.0001831920235417
1638,test,0.24995541746701783,2019-07-06,,,0.0001283988822251
1639,test,0.12681062438678029,2019-07-07,,,0.000192920822883
1640,test,0.31391484241171824,2019-07-08,,,0.0002524125156924
1641,test,0.34759438984398056,2019-07-09,,,0.0001078989735106
1642,test,0.3718512805539274,2019-07-10,test,0.055197712811044214,6.645209941780195e-05
1643,test,0.2829961773361025,2019-07-11,,,6.938541628187522e-05
1644,test,0.1940674051435484,2019-07-12,,,4.575607090373524e-05
1645,test,0.0249207751226962,2019-07-13,,,5.6807017244864255e-05
1646,test,,2019-07-14,,,0.0001300355215789
1647,test,0.26869260469651285,2019-07-15,test,0.14081622345874287,0.0001252793008461
1648,test,0.14630353553015013,2019-07-16,,,0.000136696617119
1649,test,0.29349055465480606,2019-07-17,,,0.000116574767162
1650,test,0.04975815687715061,2019-07-18,,,0.0001334104017587
1651,test,0.06509335571079468,2019-07-19,,,7.711211947025731e-05
1652,test,0.10192853106699316,2019-07-20,test,0.09246523431774585,0.0001795027055777
1653,test,,2019-07-21,,,0.0001662999857217
1654,test,0.25327541975132406,2019-07-22,,,3.906947677023709e-05
